time_sec	pmask_cmH20
0.9052	3.759431362
0.9092	3.759580135
0.9132	3.744178772
0.9172	3.752660751
0.9212	3.756603956
0.9252	3.738003254
0.9292	3.744029999
0.9332	3.759059429
0.9372	3.747154951
0.9412	3.74782443
0.9452	3.764862776
0.9492	3.75080061
0.9532	3.745517969
0.9572	3.763969898
0.9612	3.760993719
0.9652	3.753702402
0.9692	3.77133584
0.9732	3.770591736
0.9772	3.752660751
0.9812	3.761886597
0.9852	3.766425133
0.9892	3.747303724
0.9932	3.750651836
0.9972	3.755785704
1.0012	3.734506369
1.0052	3.732274294
1.0092	3.745220423
1.0132	3.729372501
1.0172	3.719402552
1.0212	3.732199907
1.0252	3.72282505
1.0292	3.710920572
1.0332	3.724833965
1.0372	3.722899437
1.0412	3.707274914
1.0452	3.72133708
1.0492	3.727140427
1.0532	3.713822365
1.0572	3.724313259
1.0612	3.734729528
1.0652	3.717988968
1.0692	3.718733072
1.0732	3.734952688
1.0772	3.725726843
1.0812	3.727363586
1.0852	3.748345375
1.0892	3.743583441
1.0932	3.734134436
1.0972	3.754744053
1.1012	3.755413532
1.1052	3.743285894
1.1092	3.759431362
1.1132	3.764639616
1.1172	3.750056505
1.1212	3.763374567
1.1252	3.774088621
1.1292	3.756678343
1.1332	3.759431362
1.1372	3.771038294
1.1412	3.756976128
1.1452	3.758687258
1.1492	3.780412912
1.1532	3.772898197
1.1572	3.76158905
1.1612	3.772377491
1.1652	3.764788389
1.1692	3.747898817
1.1732	3.758538485
1.1772	3.761886597
1.1812	3.741723537
1.1852	3.750130892
1.1892	3.758464098
1.1932	3.742467403
1.1972	3.744029999
1.2012	3.755041599
1.2052	3.7351017
1.2092	3.726396561
1.2132	3.738003254
1.2172	3.726917267
1.2212	3.720295429
1.2252	3.737928867
1.2292	3.731455803
1.2332	3.715459347
1.2372	3.728330851
1.2412	3.732497454
1.2452	3.720295429
1.2492	3.731455803
1.2532	3.740458727
1.2572	3.724238873
1.2612	3.729446888
1.2652	3.745666742
1.2692	3.733539104
1.2732	3.730265379
1.2772	3.741574764
1.2812	3.732944012
1.2852	3.7295959
1.2892	3.753330231
1.2932	3.756157637
1.2972	3.746634007
1.3012	3.758315325
1.3052	3.756455183
1.3092	3.739565849
1.3132	3.75608325
1.3172	3.768954992
1.3212	3.758761644
1.3252	3.769029379
1.3292	3.787853241
1.3332	3.784133196
1.3372	3.794177532
1.3412	3.818879128
1.3452	3.808909178
1.3492	3.802212954
1.3532	3.819251299
1.3572	3.821929693
1.3612	3.816870451
1.3652	3.834131718
1.3692	3.838447094
1.3732	3.825129032
1.3772	3.844548225
1.3812	3.859205484
1.3852	3.8467803
1.3892	3.854220629
1.3932	3.870961189
1.3972	3.856899023
1.4012	3.861884117
1.4052	3.880633593
1.4092	3.871705294
1.4132	3.86605072
1.4172	3.881154537
1.4212	3.874086142
1.4252	3.858238459
1.4292	3.873491049
1.4332	3.873044491
1.4372	3.859875202
1.4412	3.871333361
1.4452	3.880187273
1.4492	3.866125107
1.4532	3.873044491
1.4572	3.881675243
1.4612	3.862181664
1.4652	3.861958504
1.4692	3.881600857
1.4732	3.876690388
1.4772	3.873937368
1.4812	3.892538071
1.4852	3.887701988
1.4892	3.876392603
1.4932	3.892984629
1.4972	3.890752554
1.5012	3.871630907
1.5052	3.885246515
1.5092	3.900573492
1.5132	3.890975714
1.5172	3.903772831
1.5212	3.914859056
1.5252	3.897820711
1.5292	3.897820711
1.5332	3.918132782
1.5372	3.909576416
1.5412	3.910841227
1.5452	3.932269335
1.5492	3.929962635
1.5532	3.923266411
1.5572	3.945661783
1.5612	3.949009895
1.5652	3.938519001
1.5692	3.950423479
1.5732	3.961286306
1.5772	3.951390743
1.5812	3.97222352
1.5852	3.998859644
1.5892	3.990303516
1.5932	3.998934031
1.5972	4.021924496
1.6012	4.019246101
1.6052	4.027281761
1.6092	4.058010101
1.6132	4.061804771
1.6172	4.058977127
1.6212	4.083158016
1.6252	4.085985661
1.6292	4.078693867
1.6332	4.10168457
1.6372	4.116639614
1.6412	4.105851173
1.6452	4.124749184
1.6492	4.14513588
1.6532	4.141638756
1.6572	4.155626774
1.6612	4.179137707
1.6652	4.17162323
1.6692	4.173483372
1.6732	4.200714588
1.6772	4.20212841
1.6812	4.204509258
1.6852	4.233005524
1.6892	4.242752552
1.6932	4.240743637
1.6972	4.273034096
1.7012	4.292230129
1.7052	4.294090271
1.7092	4.324223518
1.7132	4.350934029
1.7172	4.34922266
1.7212	4.372659683
1.7252	4.408819675
1.7292	4.41082859
1.7332	4.430694103
1.7372	4.470201969
1.7412	4.481957436
1.7452	4.496540546
1.7492	4.536345959
1.7532	4.553830624
1.7572	4.559559822
1.7612	4.599216461
1.7652	4.62384367
1.7692	4.632548809
1.7732	4.663425922
1.7772	4.690360069
1.7812	4.68530035
1.7852	4.705910206
1.7892	4.735001564
1.7932	4.734778404
1.7972	4.750998497
1.8012	4.785819054
1.8052	4.78633976
1.8092	4.790283203
1.8132	4.820192814
1.8172	4.823392391
1.8212	4.818779469
1.8252	4.843332291
1.8292	4.85226059
1.8332	4.840653896
1.8372	4.860445023
1.8412	4.872423649
1.8452	4.855013371
1.8492	4.86327219
1.8532	4.877780914
1.8572	4.866992474
1.8612	4.873167992
1.8652	4.898762226
1.8692	4.891694069
1.8732	4.887155533
1.8772	4.90947628
1.8812	4.903375149
1.8852	4.889536381
1.8892	4.909773827
1.8932	4.9099226
1.8972	4.898539066
1.9012	4.913791656
1.9052	4.925473213
1.9092	4.912005901
1.9132	4.924059391
1.9172	4.943776131
1.9212	4.928672314
1.9252	4.935517311
1.9292	4.954936504
1.9332	4.949579716
1.9372	4.946156979
1.9412	4.969817162
1.9452	4.964013577
1.9492	4.952183723
1.9532	4.969965935
1.9572	4.972198009
1.9612	4.960442543
1.9652	4.977629185
1.9692	4.989682674
1.9732	4.972718716
1.9772	4.985441685
1.9812	4.997197151
1.9852	4.980531216
1.9892	4.977034092
1.9932	4.989682674
1.9972	4.974281311
2.0012	4.968105793
2.0052	4.986334324
2.0092	4.977331638
2.0132	4.964981079
2.0172	4.977034092
2.0212	4.975620747
2.0252	4.953373909
2.0292	4.964832306
2.0332	4.965353012
2.0372	4.944594383
2.0412	4.949282169
2.0452	4.955904007
2.0492	4.935740471
2.0532	4.934773445
2.0572	4.948537827
2.0612	4.929118633
2.0652	4.923389912
2.0692	4.94080019
2.0732	4.934773445
2.0772	4.924877644
2.0812	4.939609528
2.0852	4.933731556
2.0892	4.914833546
2.0932	4.925473213
2.0972	4.927854061
2.1012	4.908583641
2.1052	4.914759159
2.1092	4.927630424
2.1132	4.910518169
2.1172	4.919372082
2.1212	4.93678236
2.1252	4.921976089
2.1292	4.916321278
2.1332	4.932913303
2.1372	4.919892788
2.1412	4.907392979
2.1452	4.924208164
2.1492	4.918181419
2.1532	4.899952888
2.1572	4.912005901
2.1612	4.914386749
2.1652	4.896306992
2.1692	4.90545845
2.1732	4.914833546
2.1772	4.897199631
2.1812	4.902705669
2.1852	4.918776512
2.1892	4.904193878
2.1932	4.898910999
2.1972	4.911857128
2.2012	4.893926144
2.2052	4.87852478
2.2092	4.895563126
2.2132	4.892512321
2.2172	4.876515865
2.2212	4.889833927
2.2252	4.89080143
2.2292	4.868926525
2.2332	4.875697613
2.2372	4.883360863
2.2412	4.86304903
2.2452	4.862751484
2.2492	4.870265961
2.2532	4.848763466
2.2572	4.844596863
2.2612	4.857691765
2.2652	4.842587948
2.2692	4.830163002
2.2732	4.842067242
2.2772	4.830683708
2.2812	4.816026211
2.2852	4.831278801
2.2892	4.833734035
2.2932	4.812752724
2.2972	4.818109512
2.3012	4.825103283
2.3052	4.806354046
2.3092	4.811785221
2.3132	4.827930927
2.3172	4.813422203
2.3212	4.811115742
2.3252	4.830311775
2.3292	4.820639133
2.3332	4.813422203
2.3372	4.830460548
2.3412	4.819002628
2.3452	4.804047585
2.3492	4.818109512
2.3532	4.81729126
2.3572	4.801741123
2.3612	4.81282711
2.3652	4.818779469
2.3692	4.798988342
2.3732	4.803005695
2.3772	4.815505505
2.3812	4.79757452
2.3852	4.790729523
2.3892	4.803229332
2.3932	4.78209877
2.3972	4.766102314
2.4012	4.774807453
2.4052	4.759778023
2.4092	4.734332085
2.4132	4.741995335
2.4172	4.734778404
2.4212	4.712085724
2.4252	4.719525814
2.4292	4.718261242
2.4332	4.688723087
2.4372	4.682621956
2.4412	4.679422855
2.4452	4.651744843
2.4492	4.644453526
2.4532	4.652563095
2.4572	4.632325649
2.4612	4.617891312
2.4652	4.631730556
2.4692	4.621388435
2.4732	4.605391979
2.4772	4.621834755
2.4812	4.618635654
2.4852	4.60070467
2.4892	4.612534523
2.4932	4.619677067
2.4972	4.603308678
2.5012	4.617147446
2.5052	4.632697582
2.5092	4.61960268
2.5132	4.624588013
2.5172	4.645569324
2.5212	4.638575554
2.5252	4.641030788
2.5292	4.667146206
2.5332	4.658515453
2.5372	4.647950172
2.5412	4.667071819
2.5452	4.665434837
2.5492	4.651819229
2.5532	4.668857574
2.5572	4.675033092
2.5612	4.656804085
2.5652	4.66960144
2.5692	4.686267853
2.5732	4.673321724
2.5772	4.678976536
2.5812	4.68991375
2.5852	4.667518139
2.5892	4.659706116
2.5932	4.678232193
2.5972	4.6666255
2.6012	4.654646397
2.6052	4.669675827
2.6092	4.665881634
2.6132	4.649661541
2.6172	4.665657997
2.6212	4.668411255
2.6252	4.644453526
2.6292	4.653828144
2.6332	4.66216135
2.6372	4.641253948
2.6412	4.641179562
2.6452	4.652712345
2.6492	4.634111404
2.6532	4.626894474
2.6572	4.640807629
2.6612	4.62443924
2.6652	4.612757683
2.6692	4.629870415
2.6732	4.624364853
2.6772	4.605094433
2.6812	4.618486881
2.6852	4.61937952
2.6892	4.598323822
2.6932	4.605243206
2.6972	4.612013817
2.7012	4.593264103
2.7052	4.600183487
2.7092	4.618040562
2.7132	4.60033226
2.7172	4.594380379
2.7212	4.610897541
2.7252	4.603978157
2.7292	4.598844528
2.7332	4.61640358
2.7372	4.609930515
2.7412	4.592073917
2.7452	4.6079216
2.7492	4.612832069
2.7532	4.595421791
2.7572	4.60435009
2.7612	4.607326508
2.7652	4.585526466
2.7692	4.589246273
2.7732	4.604796886
2.7772	4.589916229
2.7812	4.584707737
2.7852	4.596538067
2.7892	4.579127789
2.7932	4.567446232
2.7972	4.590734482
2.8012	4.58463335
2.8052	4.566776752
2.8092	4.575556278
2.8132	4.571985245
2.8172	4.553756237
2.8212	4.565139771
2.8252	4.573547363
2.8292	4.550333977
2.8332	4.551152229
2.8372	4.562684536
2.8412	4.546613693
2.8452	4.549589634
2.8492	4.571389675
2.8532	4.555988312
2.8572	4.547283173
2.8612	4.56149435
2.8652	4.555467606
2.8692	4.541628838
2.8732	4.558294773
2.8772	4.558666706
2.8812	4.530244827
2.8852	4.536866665
2.8892	4.539991856
2.8932	4.521614075
2.8972	4.525334358
2.9012	4.537462234
2.9052	4.516926765
2.9092	4.511644363
2.9132	4.525855064
2.9172	4.512388229
2.9212	4.505840778
2.9252	4.520795822
2.9292	4.508891582
2.9332	4.488281727
2.9372	4.504650593
2.9412	4.502344131
2.9452	4.486272812
2.9492	4.49668932
2.9532	4.500112057
2.9572	4.476451874
2.9612	4.48099041
2.9652	4.497210026
2.9692	4.483148098
2.9732	4.488058567
2.9772	4.50435257
2.9812	4.491183281
2.9852	4.483073711
2.9892	4.501897335
2.9932	4.495498657
2.9972	4.485603333
3.0012	4.502567291
3.0052	4.497730732
3.0092	4.484263897
3.0132	4.502716064
3.0172	4.512239456
3.0212	4.493043423
3.0252	4.500037193
3.0292	4.51171875
3.0332	4.49244833
3.0372	4.496912479
3.0412	4.51514101
3.0452	4.500632763
3.0492	4.496391773
3.0532	4.516777992
3.0572	4.509486675
3.0612	4.494829178
3.0652	4.513206959
3.0692	4.511123657
3.0732	4.496763706
3.0772	4.511421204
3.0812	4.515810966
3.0852	4.495052338
3.0892	4.50435257
3.0932	4.512685776
3.0972	4.489993095
3.1012	4.488504887
3.1052	4.504055023
3.1092	4.486421585
3.1132	4.476898193
3.1172	4.497805119
3.1212	4.485305786
3.1252	4.472657204
3.1292	4.491332054
3.1332	4.48418951
3.1372	4.462538242
3.1412	4.475930691
3.1452	4.479204655
3.1492	4.458669662
3.1532	4.466407299
3.1572	4.474219799
3.1612	4.455321312
3.1652	4.460008621
3.1692	4.479130268
3.1732	4.464249611
3.1772	4.459115982
3.1812	4.479874134
3.1852	4.469085693
3.1892	4.462315083
3.1932	4.48099041
3.1972	4.481585503
3.2012	4.463580132
3.2052	4.481139183
3.2092	4.489695549
3.2132	4.471466541
3.2172	4.481585503
3.2212	4.494829178
3.2252	4.473996639
3.2292	4.481064796
3.2332	4.500632763
3.2372	4.486198425
3.2412	4.478907108
3.2452	4.494457245
3.2492	4.480469704
3.2532	4.466853619
3.2572	4.483743191
3.2612	4.478312016
3.2652	4.455990791
3.2692	4.46938324
3.2732	4.465589046
3.2772	4.44579792
3.2812	4.450708389
3.2852	4.456586361
3.2892	4.428387642
3.2932	4.422063351
3.2972	4.432703018
3.3012	4.414548397
3.3052	4.409786701
3.3092	4.421542645
3.3132	4.40405798
3.3172	4.386870861
3.3212	4.400486469
3.3252	4.396096706
3.3292	4.381662369
3.3332	4.395054817
3.3372	4.39155817
3.3412	4.368865013
3.3452	4.377346992
3.3492	4.389474869
3.3532	4.370130062
3.3572	4.372585297
3.3612	4.381885529
3.3652	4.361648083
3.3692	4.358746529
3.3732	4.381811142
3.3772	4.373924732
3.3812	4.364177704
3.3852	4.378909588
3.3892	4.367897987
3.3932	4.353091717
3.3972	4.369163036
3.4012	4.36908865
3.4052	4.350934029
3.4092	4.358597755
3.4132	4.367749214
3.4172	4.346618652
3.4212	4.356812
3.4252	4.371022701
3.4292	4.354133606
3.4332	4.34981823
3.4372	4.370427608
3.4412	4.360011101
3.4452	4.354877472
3.4492	4.377942562
3.4532	4.373180389
3.4572	4.363061905
3.4612	4.382778645
3.4652	4.387242794
3.4692	4.370501995
3.4732	4.384936333
3.4772	4.390962601
3.4812	4.373106003
3.4852	4.381885529
3.4892	4.394459724
3.4932	4.37697506
3.4972	4.370799541
3.5012	4.388358593
3.5052	4.373999119
3.5092	4.36931181
3.5132	4.390367508
3.5172	4.379951
3.5212	4.360755444
3.5252	4.374594212
3.5292	4.37251091
3.5332	4.354803085
3.5372	4.367823601
3.5412	4.370204449
3.5452	4.345205307
3.5492	4.349148273
3.5532	4.362987518
3.5572	4.347734928
3.5612	4.354059219
3.5652	4.371767044
3.5692	4.356663227
3.5732	4.349520683
3.5772	4.372585297
3.5812	4.3689394
3.5852	4.363285065
3.5892	4.380025864
3.5932	4.37697506
3.5972	4.354133606
3.6012	4.373775959
3.6052	4.385308266
3.6092	4.371171474
3.6132	4.382629871
3.6172	4.396319866
3.6212	4.377272606
3.6252	4.381736755
3.6292	4.405620098
3.6332	4.39155817
3.6372	4.385382652
3.6412	4.402420998
3.6452	4.389846802
3.6492	4.377868176
3.6532	4.397584915
3.6572	4.394534111
3.6612	4.370650768
3.6652	4.378388882
3.6692	4.373924732
3.6732	4.352273464
3.6772	4.357853413
3.6812	4.364773273
3.6852	4.335607052
3.6892	4.326976299
3.6932	4.335383892
3.6972	4.313211918
3.7012	4.296843052
3.7052	4.304581165
3.7092	4.282260418
3.7132	4.256516933
3.7172	4.266710281
3.7212	4.258228302
3.7252	4.232261658
3.7292	4.239255428
3.7332	4.234493732
3.7372	4.204286098
3.7412	4.209270954
3.7452	4.219315529
3.7492	4.200491428
3.7532	4.204955578
3.7572	4.219613075
3.7612	4.204286098
3.7652	4.204806805
3.7692	4.229508877
3.7732	4.224672318
3.7772	4.215446472
3.7812	4.234791279
3.7852	4.238734722
3.7892	4.229955196
3.7932	4.254508018
3.7972	4.268718719
3.8012	4.255475044
3.8052	4.271323204
3.8092	4.289923668
3.8132	4.27950716
3.8172	4.293197632
3.8212	4.31849432
3.8252	4.307557106
3.8292	4.307110786
3.8332	4.330473423
3.8372	4.321619511
3.8412	4.316336632
3.8452	4.339848042
3.8492	4.338509083
3.8532	4.32652998
3.8572	4.346916199
3.8612	4.354951859
3.8652	4.34155941
3.8692	4.354728699
3.8732	4.370427608
3.8772	4.356514454
3.8812	4.359862328
3.8852	4.378165722
3.8892	4.361573696
3.8932	4.357927799
3.8972	4.377346992
3.9012	4.364922047
3.9052	4.355249405
3.9092	4.378909588
3.9132	4.375263691
3.9172	4.360457897
3.9212	4.378165722
3.9252	4.377942562
3.9292	4.354207993
3.9332	4.363359451
3.9372	4.36931181
3.9412	4.348553181
3.9452	4.353984833
3.9492	4.368567467
3.9532	4.351678371
3.9572	4.348553181
3.9612	4.362020016
3.9652	4.347660542
3.9692	4.336574554
3.9732	4.354877472
3.9772	4.354356766
3.9812	4.342823982
3.9852	4.361424923
3.9892	4.365591526
3.9932	4.341633797
3.9972	4.355770111
4.0012	4.361945629
4.0052	4.343419552
4.0092	4.351975918
4.0132	4.368641853
4.0172	4.355026245
4.0212	4.353761196
4.0252	4.372362137
4.0292	4.355472565
4.0332	4.343493938
4.0372	4.358448982
4.0412	4.34959507
4.0452	4.332110405
4.0492	4.348404408
4.0532	4.348330021
4.0572	4.328613281
4.0612	4.338434219
4.0652	4.342303276
4.0692	4.320056915
4.0732	4.322884083
4.0772	4.336797714
4.0812	4.317304134
4.0852	4.318419933
4.0892	4.333672523
4.0932	4.317899227
4.0972	4.3102355
4.1012	4.325041771
4.1052	4.320280075
4.1092	4.305622578
4.1132	4.32608366
4.1172	4.330399036
4.1212	4.317304134
4.1252	4.328910828
4.1292	4.335607052
4.1332	4.317824841
4.1372	4.322809696
4.1412	4.336276531
4.1452	4.312988758
4.1492	4.312765598
4.1532	4.32987833
4.1572	4.31827116
4.1612	4.309566021
4.1652	4.323330879
4.1692	4.311649323
4.1732	4.296024799
4.1772	4.313509464
4.1812	4.312542439
4.1852	4.297364235
4.1892	4.307482719
4.1932	4.311649323
4.1972	4.288584709
4.2012	4.291709423
4.2052	4.302497864
4.2092	4.287170887
4.2132	4.291709423
4.2172	4.307780266
4.2212	4.292304516
4.2252	4.287840366
4.2292	4.308003902
4.2332	4.297959328
4.2372	4.281664848
4.2412	4.293123245
4.2452	4.290816784
4.2492	4.272587776
4.2532	4.28798914
4.2572	4.292304516
4.2612	4.268942356
4.2652	4.271992683
4.2692	4.280028343
4.2732	4.259195328
4.2772	4.258302689
4.2812	4.271992683
4.2852	4.251829624
4.2892	4.236205101
4.2932	4.245430946
4.2972	4.228169441
4.3012	4.213660717
4.3052	4.227574348
4.3092	4.217083454
4.3132	4.192381382
4.3172	4.198928833
4.3212	4.196176052
4.3252	4.170209408
4.3292	4.172590256
4.3332	4.176533699
4.3372	4.145730972
4.3412	4.141638756
4.3452	4.148856163
4.3492	4.126832485
4.3532	4.114258766
4.3572	4.1256423
4.3612	4.103247166
4.3652	4.083530426
4.3692	4.094169617
4.3732	4.083902359
4.3772	4.058158875
4.3812	4.056968212
4.3852	4.045659065
4.3892	4.021255016
4.3932	4.028248787
4.3972	4.037251472
4.4012	4.010094643
4.4052	4.004961014
4.4092	4.012103558
4.4132	3.988443375
4.4172	3.983607054
4.4212	4.00191021
4.4252	3.984648705
4.4292	3.968577862
4.4332	3.979291916
4.4372	3.970512152
4.4412	3.949604988
4.4452	3.961881638
4.4492	3.956896544
4.4532	3.933831692
4.4572	3.939188719
4.4612	3.949679375
4.4652	3.934947729
4.4692	3.936510086
4.4732	3.945140839
4.4772	3.918058157
4.4812	3.907567501
4.4852	3.924605608
4.4892	3.91247797
4.4932	3.898267031
4.4972	3.912031651
4.5012	3.899606466
4.5052	3.876392603
4.5092	3.88747859
4.5132	3.883832932
4.5172	3.863446474
4.5212	3.86582756
4.5252	3.868208408
4.5292	3.843580961
4.5332	3.846110821
4.5372	3.854964733
4.5412	3.836587191
4.5452	3.824161768
4.5492	3.835098982
4.5532	3.818432808
4.5572	3.805635452
4.5612	3.820739269
4.5652	3.811587811
4.5692	3.790308475
4.5732	3.799757719
4.5772	3.799385786
4.5812	3.778553009
4.5852	3.784951448
4.5892	3.788374186
4.5932	3.764937162
4.5972	3.767243624
4.6012	3.774609566
4.6052	3.756752968
4.6092	3.749163866
4.6132	3.763226032
4.6172	3.746187687
4.6212	3.733018398
4.6252	3.744699717
4.6292	3.741500378
4.6332	3.726024389
4.6372	3.741574764
4.6412	3.739044905
4.6452	3.719253778
4.6492	3.728851795
4.6532	3.734803915
4.6572	3.718360901
4.6612	3.723048449
4.6652	3.735399246
4.6692	3.71962595
4.6732	3.715310574
4.6772	3.730116606
4.6812	3.718509674
4.6852	3.712260008
4.6892	3.727810144
4.6932	3.725429296
4.6972	3.714343309
4.7012	3.733687878
4.7052	3.737333775
4.7092	3.724462032
4.7132	3.73130703
4.7172	3.73532486
4.7212	3.714566469
4.7252	3.718435287
4.7292	3.731604576
4.7332	3.709209442
4.7372	3.707274914
4.7412	3.718063354
4.7452	3.700429916
4.7492	3.687409401
4.7532	3.696188927
4.7572	3.689046144
4.7612	3.673272848
4.7652	3.684730768
4.7692	3.675430536
4.7732	3.650431156
4.7772	3.653035164
4.7812	3.651770353
4.7852	3.630491257
4.7892	3.633616209
4.7932	3.635550499
4.7972	3.614643335
4.8012	3.608393431
4.8052	3.622678995
4.8092	3.609807253
4.8132	3.602813244
4.8172	3.618958712
4.8212	3.609956026
4.8252	3.598944426
4.8292	3.617173195
4.8332	3.62133956
4.8372	3.612485647
4.8412	3.62491107
4.8452	3.630491257
4.8492	3.617396355
4.8532	3.634285688
4.8572	3.65735054
4.8612	3.648273468
4.8652	3.654597759
4.8692	3.668659925
4.8732	3.657201767
4.8772	3.660401106
4.8812	3.683763742
4.8852	3.682573318
4.8892	3.673719168
4.8932	3.688971758
4.8972	3.685698032
4.9012	3.671784878
4.9052	3.684581995
4.9092	3.685251713
4.9132	3.66516304
4.9172	3.670222282
4.9212	3.679001808
4.9252	3.662038088
4.9292	3.664344549
4.9332	3.67535615
4.9372	3.654448986
4.9412	3.641428471
4.9452	3.652068138
4.9492	3.64016366
4.9532	3.628333569
4.9572	3.638824224
4.9612	3.630937576
4.9652	3.608914375
4.9692	3.620000362
4.9732	3.614792109
4.9772	3.592322588
4.9812	3.597679615
4.9852	3.606607914
4.9892	3.590759993
4.9932	3.595373154
4.9972	3.607203007
5.0012	3.589420795
5.0052	3.584212542
5.0092	3.605268717
5.0132	3.597530603
5.0172	3.586072683
5.0212	3.60184598
5.0252	3.59611702
5.0292	3.582650185
5.0332	3.59991169
5.0372	3.60519433
5.0412	3.593884945
5.0452	3.602515697
5.0492	3.614792109
5.0532	3.596712351
5.0572	3.602738857
5.0612	3.61665225
5.0652	3.602292538
5.0692	3.602590084
5.0732	3.62067008
5.0772	3.613452911
5.0812	3.608988762
5.0852	3.627738237
5.0892	3.625208616
5.0932	3.606235981
5.0972	3.617619514
5.1012	3.622455597
5.1052	3.608170271
5.1092	3.622604609
5.1132	3.633616209
5.1172	3.616354704
5.1212	3.620744467
5.1252	3.633616209
5.1292	3.622009277
5.1332	3.619628429
5.1372	3.637708187
5.1412	3.631532907
5.1452	3.631309509
5.1492	3.653332949
5.1532	3.651249647
5.1572	3.639047623
5.1612	3.65586257
5.1652	3.663302898
5.1692	3.650728703
5.1732	3.663228512
5.1772	3.672008038
5.1812	3.655044079
5.1852	3.65586257
5.1892	3.673496008
5.1932	3.665758133
5.1972	3.668734312
5.2012	3.686963081
5.2052	3.680043459
5.2092	3.676174641
5.2132	3.697156191
5.2172	3.6963377
5.2212	3.687706947
5.2252	3.705117226
5.2292	3.70987916
5.2332	3.6963377
5.2372	3.707647085
5.2412	3.716500998
5.2452	3.700429916
5.2492	3.705265999
5.2532	3.721858025
5.2572	3.712185621
5.2612	3.714938402
5.2652	3.737780094
5.2692	3.737408161
5.2732	3.732051134
5.2772	3.748345375
5.2812	3.743806839
5.2852	3.734283209
5.2892	3.751991034
5.2932	3.751991034
5.2972	3.736217737
5.3012	3.751172543
5.3052	3.763746738
5.3092	3.756157637
5.3132	3.765681267
5.3172	3.782868385
5.3212	3.772154331
5.3252	3.776469707
5.3292	3.796260834
5.3332	3.790680647
5.3372	3.788894892
5.3412	3.808165312
5.3452	3.809430122
5.3492	3.804891586
5.3532	3.823864222
5.3572	3.831007004
5.3612	3.8213346
5.3652	3.837107897
5.3692	3.847821951
5.3732	3.83703351
5.3772	3.850723743
5.3812	3.869547606
5.3852	3.857271194
5.3892	3.857717514
5.3932	3.870812416
5.3972	3.861288786
5.4012	3.860247135
5.4052	3.882791281
5.4092	3.880038261
5.4132	3.871333122
5.4172	3.889264345
5.4212	3.8910501
5.4252	3.877806187
5.4292	3.894993305
5.4332	3.90526104
5.4372	3.89171958
5.4412	3.902656794
5.4452	3.921183109
5.4492	3.914263725
5.4532	3.924233675
5.4572	3.944545746
5.4612	3.939039946
5.4652	3.942462444
5.4692	3.971777201
5.4732	3.977803707
5.4772	3.981895924
5.4812	4.011284828
5.4852	4.021329403
5.4892	4.019246101
5.4932	4.046477795
5.4972	4.065747738
5.5012	4.05972147
5.5052	4.083306789
5.5092	4.110612869
5.5132	4.107860088
5.5172	4.122219563
5.5212	4.151311398
5.5252	4.151088238
5.5292	4.161504269
5.5332	4.196101665
5.5372	4.203021049
5.5412	4.210015297
5.5452	4.24491024
5.5492	4.257930756
5.5532	4.261204243
5.5572	4.294239044
5.5612	4.313807011
5.5652	4.312988758
5.5692	4.338732243
5.5732	4.36149931
5.5772	4.361424923
5.5812	4.386424065
5.5852	4.426899433
5.5892	4.429875374
5.5932	4.448253155
5.5972	4.483743191
5.6012	4.495201111
5.6052	4.507180214
5.6092	4.549292088
5.6132	4.564470291
5.6172	4.565437317
5.6212	4.600257874
5.6252	4.620272636
5.6292	4.622057915
5.6332	4.655241966
5.6372	4.68143177
5.6412	4.679348469
5.6452	4.700032234
5.6492	4.729347229
5.6532	4.725701332
5.6572	4.740953922
5.6612	4.771756649
5.6652	4.771756649
5.6692	4.770342827
5.6732	4.799211502
5.6772	4.800773621
5.6812	4.800476074
5.6852	4.826368332
5.6892	4.837082386
5.6932	4.823020458
5.6972	4.838049412
5.7012	4.854492664
5.7052	4.838123798
5.7092	4.852409363
5.7132	4.86706686
5.7172	4.851516724
5.7212	4.851293087
5.7252	4.872126102
5.7292	4.86371851
5.7332	4.858808041
5.7372	4.879714966
5.7412	4.872349262
5.7452	4.858361721
5.7492	4.876515865
5.7532	4.8789711
5.7572	4.866545677
5.7612	4.884328365
5.7652	4.891173363
5.7692	4.873465538
5.7732	4.882021904
5.7772	4.898092747
5.7812	4.886411667
5.7852	4.886411667
5.7892	4.905235291
5.7932	4.893033504
5.7972	4.8899827
5.8012	4.913791656
5.8052	4.910518169
5.8092	4.897943974
5.8132	4.918255806
5.8172	4.920487881
5.8212	4.909029961
5.8252	4.927556515
5.8292	4.938791275
5.8332	4.9209342
5.8372	4.930755615
5.8412	4.941767216
5.8452	4.923389912
5.8492	4.925919533
5.8532	4.944966793
5.8572	4.934922218
5.8612	4.932690144
5.8652	4.953746319
5.8692	4.949058533
5.8732	4.940130234
5.8772	4.956573486
5.8812	4.957912445
5.8852	4.939758301
5.8892	4.953448296
5.8932	4.960888863
5.8972	4.940055847
5.9012	4.946900845
5.9052	4.955978394
5.9092	4.937154293
5.9132	4.935219765
5.9172	4.949356079
5.9212	4.932243824
5.9252	4.924282551
5.9292	4.939683914
5.9332	4.92919302
5.9372	4.914163589
5.9412	4.926812172
5.9452	4.921157837
5.9492	4.901664257
5.9532	4.910741329
5.9572	4.912452698
5.9612	4.893033504
5.9652	4.898762226
5.9692	4.908806801
5.9732	4.889908314
5.9772	4.888718128
5.9812	4.904491425
5.9852	4.889610767
